Lat,Long,Negotiable,Area,NoofBedrooms,NoofBathrooms,FloorType,NoofBalconies,Age,Maint_sqft,Furnished,Facing,OnFloor,NooffloorsinBldg,Parking,PowerBackup,WaterSupply,HousePriceinK
19.21705794,72.82175876,Negotiable,900,2,2,Vitrified Tiles,0,>10 years old,1.7,Semi,East,2,7,Bike and Car,NA,Corporation,13e3
18.97187633,72.84107476,Negotiable,1300,3,3,Marble/Granite,0,>10 years old,2.3,Semi,NA,3,7,Bike and Car,NA,Corporation,5e4
19.22146586,72.84769113,Negotiable,385,1,1,Vitrified Tiles,1,>10 years old,3.6,Semi,NA,1,6,Bike and Car,NA,Both,7500
19.0220755,72.8634211,Non-negotiable,565,1,2,Vitrified Tiles,0,>10 years old,4.6,Semi,East,5,7,Bike and Car,NA,Both,13500
19.16648888,72.85817855,Negotiable,1205,3,2,Marble/Granite,3,>10 years old,2.2,Semi,NA,1,6,None,NA,Both,24e3
19.1981575,72.872301,Negotiable,1e3,2,2,Vitrified Tiles,1,>10 years old,6,Full,NA,9,21,Bike and Car,Full,Corporation,17e3
19.1794455,72.9542073,Negotiable,620,1,1,Vitrified Tiles,0,>10 years old,4,Unfurnished,East,5,14,Bike and Car,NA,Corporation,1e4
19.18679368,72.84672561,Negotiable,440,1,2,Vitrified Tiles,1,>10 years old,1.8,Semi,East,1,4,Bike and Car,NA,Both,8700
19.14795347,72.92846119,Negotiable,600,1,1,Vitrified Tiles,0,>10 years old,2.5,Unfurnished,East,3,7,Bike and Car,NA,NA,8500
19.17896013,72.85735187,Negotiable,1650,4,3,Marble/Granite,0,>10 years old,3.6,Semi,North,0,6,Bike and Car,NA,Corporation,33e3
19.00136462,72.84191248,Negotiable,225,1,1,Vitrified Tiles,0,>10 years old,4.4,Semi,East,2,7,Bike,NA,Corporation,7500
19.13933694,72.80975035,Negotiable,600,1,1,Mosaic,0,>10 years old,3.3,Semi,NA,4,4,Bike and Car,NA,Both,11e3
19.22215798,72.83944566,Non-negotiable,443,1,1,NA,0,>10 years old,4.5,Semi,NA,6,6,Bike,NA,NA,10800
19.1279401,72.8610556,Negotiable,400,1,1,Mosaic,2,>10 years old,0,Unfurnished,East,3,4,Bike and Car,NA,Both,11100.000000000002
19.25331458,72.86078665,Negotiable,325,1,1,Vitrified Tiles,1,3-5 years old,3.8,Unfurnished,South,3,4,Bike,NA,Corporation,5600
19.13586037,72.86146107,Negotiable,350,1,1,Marble/Granite,0,>10 years old,0,Unfurnished,East,0,0,Bike,NA,Both,8751
19.013473,72.830701,Negotiable,1840,3,3,Marble/Granite,0,5-10 years old,9.8,Full,East,3,26,Bike and Car,NA,Both,7e4
19.23117851,72.82465825,Non-negotiable,600,1,1,Vitrified Tiles,1,>10 years old,3.5,Unfurnished,South-West,1,7,Bike,NA,Corporation,9500
19.17604203,72.9615758,Negotiable,450,1,1,Marble/Granite,0,>10 years old,2.7,Unfurnished,East,1,4,Bike,NA,Corporation,8500
19.04986754,72.93768938,Negotiable,350,1,1,Cement,1,5-10 years old,1.4,Unfurnished,East,7,7,Bike,NA,Corporation,4e3
19.15339927,72.83289809,Negotiable,1695,3,3,Vitrified Tiles,3,>10 years old,2.9,Full,NA,6,12,Bike and Car,NA,Both,25e3
19.13695666,72.86413175,Negotiable,515,1,1,Vitrified Tiles,1,>10 years old,3.5,Semi,East,3,7,Bike and Car,NA,Corporation,1e4
18.97466543,72.82261417,Non-negotiable,1500,3,3,Marble/Granite,0,>10 years old,2,Unfurnished,West,2,2,Car,None,Corporation,6e4
19.12098103,72.92937568,Negotiable,250,1,1,Vitrified Tiles,0,>10 years old,0,Semi,North,0,0,Bike,NA,Corporation,2500
19.15332893,72.93709517,Negotiable,1575,3,2,Vitrified Tiles,0,Newly Constructed,4.4,Semi,East,6,22,Bike and Car,NA,Both,25e3
19.01418244,72.85530117,Non-negotiable,920,1,1,Vitrified Tiles,1,>10 years old,6.5,Unfurnished,NA,1,16,Bike and Car,NA,Corporation,3e4
19.1079202,72.90132998,Negotiable,700,2,2,Marble/Granite,1,3-5 years old,6.4,Unfurnished,East,1,7,Bike and Car,NA,Both,16500
19.24029537,72.86454001,Negotiable,550,1,1,Vitrified Tiles,0,5-10 years old,1.8,Semi,East,2,4,Bike and Car,NA,Corporation,9200
19.05116816,72.87214363,Negotiable,800,2,2,Vitrified Tiles,2,5-10 years old,4.4,Full,NA,5,9,Bike and Car,Full,Corporation,18e3
19.1812019,72.85537535,Non-negotiable,840,2,2,Vitrified Tiles,0,>10 years old,4.5,Full,North-West,4,7,Bike and Car,Full,Corporation,16e3
19.09342521,72.84649279,Negotiable,1250,2,2,Vitrified Tiles,0,>10 years old,4.4,Unfurnished,East,1,6,Bike,NA,Both,37500
19.2188069,72.8481093,Negotiable,500,1,2,Vitrified Tiles,1,3-5 years old,7.2,Semi,East,12,13,Bike and Car,NA,Both,10900
19.11652057,72.93747303,Negotiable,430,1,1,Cement,0,>10 years old,1.4,Unfurnished,West,3,3,None,None,Corporation,8500
19.1825241,72.8534089,Non-negotiable,245,1,1,Marble/Granite,0,>10 years old,4.9,Unfurnished,South,6,7,None,NA,Both,3700
19.08581334,72.82786224,Non-negotiable,1400,2,2,Vitrified Tiles,4,5-10 years old,2.1,Semi,East,6,7,Bike and Car,Full,Both,52e3
19.2135422,72.8528534,Negotiable,1320,2,2,Vitrified Tiles,0,1-3 years old,9.1,Full,South-West,27,35,Bike and Car,NA,Both,24500
19.24908505,72.8574735,Negotiable,400,1,1,Vitrified Tiles,0,>10 years old,3,Semi,West,4,4,Bike,NA,Corporation,7500
19.21699064,72.84617717,Negotiable,265,1,1,NA,0,>10 years old,1.5,Unfurnished,East,4,4,Bike and Car,NA,Both,5200
19.0363336,72.84597497,Negotiable,610,1,1,Vitrified Tiles,1,>10 years old,1.3,Semi,North,4,4,Bike,NA,Corporation,18200
19.18391274,72.83948411,Negotiable,650,2,1,Vitrified Tiles,0,>10 years old,1.2,Full,East,3,4,Bike and Car,NA,Corporation,10500
18.95467535,72.83773929,Negotiable,350,1,1,Marble/Granite,1,>10 years old,3.4,Semi,East,4,6,Bike,NA,Corporation,5600
19.1359035,72.8482396,Negotiable,400,1,1,Vitrified Tiles,0,5-10 years old,1.8,Unfurnished,West,0,7,None,NA,Corporation,5e3
19.18251801,72.94106293,Negotiable,1800,3,3,Marble/Granite,2,>10 years old,5.3,Full,South,7,8,Bike and Car,NA,Both,38e3
19.0827849,72.88606682,Negotiable,200,1,1,Vitrified Tiles,1,3-5 years old,2,Semi,East,2,2,None,NA,Corporation,2500
19.19195284,72.82033142,Negotiable,200,1,1,Vitrified Tiles,0,1-3 years old,1,Unfurnished,North,0,1,Bike and Car,NA,Both,2e3
19.05081741,72.82843485,Negotiable,280,1,1,Vitrified Tiles,0,>10 years old,3.6,Unfurnished,East,0,2,Bike,NA,Both,12e3
19.2202451,72.85240843,Negotiable,950,2,2,Marble/Granite,0,>10 years old,1.1,Unfurnished,West,0,4,Bike and Car,NA,Corporation,18e3
19.2443556,72.85289322,Negotiable,800,2,2,Mosaic,2,>10 years old,3.8,Semi,East,3,4,Bike and Car,NA,Corporation,17200
19.26178836,72.87452166,Negotiable,900,2,2,Vitrified Tiles,2,Newly Constructed,5,Unfurnished,East,12,19,Bike and Car,NA,Corporation,11500
19.169081,72.9356461,Negotiable,772,2,2,Vitrified Tiles,0,>10 years old,5.8,Full,East,11,12,Bike,NA,Both,16e3
19.06109453,72.83635249,Negotiable,1100,2,2,Vitrified Tiles,0,1-3 years old,0,Unfurnished,NA,3,3,Bike and Car,NA,Corporation,25e3
19.16929446,72.87007565,Non-negotiable,430,1,1,Cement,0,>10 years old,6.7,Semi,West,4,4,Bike and Car,None,Corporation,8600
19.23770661,72.85266193,Non-negotiable,500,1,1,Marble/Granite,0,>10 years old,2.2,Semi,East,3,3,Bike and Car,NA,Both,11500
19.17978357,72.93980523,Non-negotiable,1900,4,4,Vitrified Tiles,1,>10 years old,5.3,Semi,West,14,18,Bike and Car,Full,Corporation,6e4
19.05612459,72.9041469,Negotiable,405,1,1,Marble/Granite,1,5-10 years old,3,Unfurnished,West,5,7,None,NA,Corporation,11800
19.15722753,72.84334568,Non-negotiable,328,1,1,Vitrified Tiles,0,>10 years old,1.5,Unfurnished,North,0,4,Bike and Car,None,Corporation,7700
19.15409802,72.94441265,Non-negotiable,400,1,1,Vitrified Tiles,0,3-5 years old,0,Full,North,0,1,Bike and Car,NA,Both,4500
18.95631554,72.8329064,Negotiable,360,1,1,Vitrified Tiles,0,5-10 years old,2.7,Semi,West,1,18,Bike,NA,Corporation,5400
19.06406622,72.82981994,Negotiable,435,1,1,Marble/Granite,0,>10 years old,2.8,Semi,NA,0,2,Bike and Car,NA,Both,17e3
19.16380016,72.94068818,Negotiable,270,1,1,Mosaic,0,>10 years old,1.5,Unfurnished,North,6,7,Bike,NA,Both,4250
19.09124489,72.91604673,Negotiable,279,1,1,Vitrified Tiles,0,>10 years old,9,Semi,West,3,9,Bike,NA,Corporation,6e3
19.2135422,72.8528534,Negotiable,1150,3,3,Vitrified Tiles,3,1-3 years old,0,Semi,NA,16,32,Bike and Car,Full,Both,28500
19.07833466,72.88012949,Negotiable,210,1,1,Vitrified Tiles,0,3-5 years old,0,Unfurnished,North,2,2,Bike,NA,Both,1800
19.14911111,72.84017909,Negotiable,500,1,2,Vitrified Tiles,0,>10 years old,2,Unfurnished,West,4,4,Bike and Car,NA,Both,8500
19.05987335,72.87750609,Negotiable,265,1,2,Vitrified Tiles,0,Newly Constructed,0,Unfurnished,East,1,15,Bike and Car,NA,Corporation,4500
19.1482325,72.83412885,Negotiable,855,2,2,Marble/Granite,1,>10 years old,7,Semi,NA,5,14,Bike and Car,NA,Both,26e3
19.23186117,72.86123107,Non-negotiable,250,1,1,Vitrified Tiles,0,>10 years old,0,Semi,East,0,0,Bike,NA,Both,3e3
19.1693103,72.8720114,Negotiable,620,1,2,Vitrified Tiles,1,Newly Constructed,4.8,Semi,South-West,9,22,Bike and Car,NA,Both,10500
19.1360067,72.92881131,Negotiable,500,1,1,Marble/Granite,0,>10 years old,4,Semi,East,3,7,Bike and Car,NA,Corporation,9600
19.06957126,72.8998429,Negotiable,1485,3,3,Vitrified Tiles,4,3-5 years old,0.4,Full,South-East,8,9,Bike and Car,NA,Both,29900.000000000004
19.12340102,72.89389687,Negotiable,2175,3,4,Marble/Granite,2,Newly Constructed,0,Semi,East,16,24,Bike and Car,Full,Corporation,76125
18.95460902,72.8330862,Negotiable,600,1,1,Vitrified Tiles,1,5-10 years old,5,Unfurnished,North,7,23,None,NA,Corporation,11e3
19.13768509,72.82331362,Negotiable,1200,3,2,Vitrified Tiles,2,Newly Constructed,6.7,Semi,NA,4,22,Bike and Car,Full,Corporation,23500
19.11883577,72.88354527,Negotiable,865,2,2,Marble/Granite,0,>10 years old,0,Full,East,1,7,Bike and Car,NA,Corporation,15500
19.18318184,72.80780728,Negotiable,400,1,1,Mosaic,0,>10 years old,0,Unfurnished,NA,1,1,None,None,Corporation,4e3
19.07484661,72.89935012,Negotiable,470,1,1,Vitrified Tiles,2,>10 years old,1.5,Unfurnished,North,1,3,Bike,NA,Both,8e3
19.17689667,72.88175613,Negotiable,480,1,1,Vitrified Tiles,0,>10 years old,3.2,Semi,North,5,7,Car,NA,Both,7100
19.18285213,72.84226296,Negotiable,220,1,1,Cement,0,5-10 years old,1.4,Unfurnished,North,3,4,None,None,Corporation,1800
19.1823658,72.8614113,Negotiable,1250,2,2,Vitrified Tiles,2,Newly Constructed,0,Semi,North,31,50,Bike and Car,NA,Both,23e3
19.10783899,72.8714387,Negotiable,250,1,1,Vitrified Tiles,0,>10 years old,0,Unfurnished,East,0,1,Bike,NA,Both,2700
19.05524063,72.90438843,Negotiable,1800,3,2,Marble/Granite,4,5-10 years old,0,Full,East,4,8,Bike and Car,NA,Both,35e3
19.24544334,72.84906769,Negotiable,717,2,2,Vitrified Tiles,0,>10 years old,3.5,Unfurnished,South,2,7,Bike and Car,NA,Corporation,9500
19.127173290000002,72.81866629,Negotiable,575,1,1,Vitrified Tiles,0,>10 years old,4.5,Semi,East,2,4,Bike and Car,NA,Both,15e3
19.06636682,72.89319596,Negotiable,602,1,1,Vitrified Tiles,0,Newly Constructed,2.5,Semi,East,9,15,Bike and Car,Full,Corporation,10500
19.0858026,72.8894581,Negotiable,575,1,1,Vitrified Tiles,0,>10 years old,1.9,Unfurnished,South,0,2,Bike and Car,NA,Corporation,8500
19.21670434,72.82852405,Non-negotiable,325,2,2,Vitrified Tiles,1,>10 years old,1.7,Unfurnished,East,1,2,Bike,NA,Corporation,7500
19.23589389,72.85919072,Negotiable,630,1,2,Marble/Granite,0,>10 years old,2.4,Unfurnished,East,2,5,Bike,NA,Both,9300
19.08757255,72.89779743,Negotiable,620,1,1,Vitrified Tiles,0,>10 years old,0,Unfurnished,North,6,7,Bike and Car,NA,Both,9e3
19.2123632,72.86968918,Negotiable,530,1,1,Mosaic,0,>10 years old,3.1,Unfurnished,NA,4,7,Bike and Car,NA,Corporation,9500
19.10624345,72.91686862,Negotiable,350,1,1,NA,1,>10 years old,3.1,Semi,East,3,7,Bike and Car,NA,Corporation,5600
19.1887543,72.85738766,Non-negotiable,350,1,1,Vitrified Tiles,1,5-10 years old,4.3,Unfurnished,West,2,7,Bike,NA,Both,7e3
18.97134945,72.8340018,Negotiable,850,2,1,Marble/Granite,1,>10 years old,1.2,Semi,NA,7,7,Bike,NA,Both,3e4
19.22555871,72.83279691,Negotiable,1e3,2,1,Vitrified Tiles,1,1-3 years old,0.7,Full,East,0,2,Bike and Car,NA,Both,7e3
19.13519789,72.82585014,Negotiable,693,2,2,Vitrified Tiles,1,5-10 years old,0,Unfurnished,North,4,15,Bike and Car,NA,Both,17e3
19.10429999,72.84844942,Non-negotiable,450,1,1,Vitrified Tiles,1,>10 years old,2.2,Unfurnished,East,5,5,Bike and Car,NA,Corporation,16e3
19.12630948,72.85943137,Negotiable,200,1,1,Vitrified Tiles,1,>10 years old,0.5,Unfurnished,East,0,1,Bike and Car,NA,Corporation,2474
19.21314295,72.83454717,Negotiable,698,2,1,Vitrified Tiles,0,>10 years old,0,Unfurnished,East,1,6,Bike and Car,NA,Both,17500
19.127386,72.84623028,Negotiable,900,2,2,Vitrified Tiles,1,>10 years old,2.2,Unfurnished,East,3,8,Bike and Car,NA,Corporation,28500
19.2089574,72.830298,Negotiable,340,1,2,Marble/Granite,0,>10 years old,2.4,Semi,East,0,7,Bike and Car,NA,Both,6e3
19.1789293,72.94840532,Negotiable,450,1,1,Vitrified Tiles,0,>10 years old,0,Unfurnished,South-West,7,7,Bike and Car,NA,Both,8200
19.09941916,72.91609265,Negotiable,650,2,1,Vitrified Tiles,0,3-5 years old,3.1,Unfurnished,East,0,4,Bike and Car,NA,Corporation,11e3
19.1478237,72.92813314,Non-negotiable,650,1,1,Vitrified Tiles,1,>10 years old,0,Unfurnished,East,3,7,Bike and Car,NA,Both,15e3
19.16470686,72.83250233,Negotiable,500,1,1,Vitrified Tiles,1,>10 years old,2,Full,East,2,3,Bike and Car,NA,Corporation,2e4
19.21873093,72.8356781,Negotiable,515,1,2,Vitrified Tiles,1,>10 years old,5.8,Unfurnished,North,3,6,Bike and Car,NA,Corporation,11500
19.218078,72.845054,Negotiable,575,1,1,Vitrified Tiles,2,>10 years old,1,Unfurnished,East,4,4,Bike,NA,Both,8e3
19.12929094,72.82089657,Negotiable,1e3,2,2,Vitrified Tiles,1,>10 years old,2,Full,North,4,4,Bike and Car,None,Corporation,15e3
18.95425082,72.83209772,Negotiable,250,1,1,Vitrified Tiles,0,>10 years old,6,Unfurnished,East,2,4,Bike and Car,NA,Corporation,6500
19.06178226,72.88316597,Negotiable,1035,2,2,Vitrified Tiles,0,1-3 years old,1.9,Unfurnished,NA,12,15,Bike and Car,Full,Corporation,14500
19.1782986,72.8718556,Negotiable,835,2,2,NA,0,>10 years old,3,Semi,East,6,8,Bike and Car,NA,Both,16e3
19.19236526,72.85451972,Negotiable,540,1,2,Vitrified Tiles,0,>10 years old,1.9,Semi,East,2,3,Bike and Car,NA,Both,11e3
19.2133307,72.84225209,Negotiable,1008,2,2,Vitrified Tiles,0,>10 years old,4.3,Full,West,3,14,Bike and Car,Full,Corporation,21500
19.13681534,72.93060616,Non-negotiable,452,2,2,NA,0,Under Construction,0,Unfurnished,NA,16,20,Bike and Car,NA,Both,11e3
19.22685947,72.85579732,Negotiable,550,1,1,Vitrified Tiles,1,>10 years old,1.2,Semi,West,2,4,Bike and Car,NA,Corporation,11500
19.11342843,72.83987318,Negotiable,480,1,1,Vitrified Tiles,0,>10 years old,2.1,Unfurnished,North,2,4,None,NA,Corporation,11500
19.12992634,72.83657143,Negotiable,468,2,2,Vitrified Tiles,2,3-5 years old,0,Unfurnished,West,5,10,Bike and Car,NA,Both,15e3
19.05578276,72.89850677,Non-negotiable,1480,3,2,Vitrified Tiles,3,Newly Constructed,6.8,Unfurnished,NA,5,8,Bike and Car,Full,Corporation,29500
19.19319464,72.82814347,Negotiable,746,1,2,NA,0,Under Construction,0,Unfurnished,NA,6,22,Bike and Car,NA,Both,8800
19.0735588,72.9090191,Negotiable,600,1,2,Vitrified Tiles,0,>10 years old,2.5,Semi,NA,1,4,Bike and Car,Full,Corporation,17e3
19.20778923,72.84235251,Negotiable,415,1,1,Vitrified Tiles,0,>10 years old,2.9,Semi,NA,0,6,Bike and Car,NA,Both,9e3
18.96625268,72.82415289,Negotiable,300,1,1,Vitrified Tiles,0,>10 years old,5,Semi,East,8,18,None,NA,Corporation,1e4
19.1837198,72.86348287,Negotiable,685,1,2,Vitrified Tiles,0,1-3 years old,0,Semi,East,17,21,None,NA,Both,9200
19.0563871,72.8331327,Negotiable,525,1,1,NA,0,>10 years old,3.8,Unfurnished,South-East,1,3,Bike and Car,NA,Corporation,22500
19.1067086,72.83887,Negotiable,1460,3,2,Marble/Granite,0,1-3 years old,0,Semi,East,9,9,Bike and Car,NA,Borewell,45e3
18.99861018,72.85205358,Non-negotiable,180,1,1,Vitrified Tiles,0,>10 years old,2.8,Unfurnished,East,0,5,Bike,None,Corporation,6500
19.15236025,72.88641858,Negotiable,500,1,1,Vitrified Tiles,1,3-5 years old,0,Unfurnished,North,13,21,Bike and Car,NA,Both,5400
19.07621873,72.886420330000007,Non-negotiable,1e3,4,1,Vitrified Tiles,0,>10 years old,1,Unfurnished,East,3,4,Bike and Car,NA,Corporation,1e4
19.1520245,72.94038412,Negotiable,580,1,1,Marble/Granite,0,>10 years old,5.2,Semi,West,1,4,Bike and Car,NA,Corporation,9e3
19.16443241,72.8341293,Negotiable,460,1,2,Vitrified Tiles,1,>10 years old,0,Unfurnished,North,0,4,None,NA,Both,14e3
19.23815858,72.84515166,Negotiable,520,1,1,Vitrified Tiles,1,>10 years old,1.9,Semi,North,3,4,Bike and Car,NA,Both,9e3
19.0860903,72.91018472,Negotiable,607,2,2,Vitrified Tiles,0,Under Construction,8.2,Unfurnished,NA,2,13,Car,NA,Corporation,13e3
19.16717423,72.9579832,Negotiable,707,2,2,Vitrified Tiles,0,>10 years old,2.8,Unfurnished,North-East,4,4,Bike and Car,NA,Corporation,16e3
19.13005564,72.83361749,Negotiable,700,1,2,Mosaic,2,>10 years old,0,Semi,East,3,6,None,None,Corporation,15e3
19.07811126,72.86769568,Negotiable,525,1,1,Vitrified Tiles,2,>10 years old,0,Semi,East,1,1,Bike,None,Corporation,6e3
19.21274877,72.85057679,Non-negotiable,320,1,1,Marble/Granite,0,>10 years old,3.4,Semi,NA,6,7,Car,Full,Both,3700
19.178171,72.94987777,Negotiable,180,1,1,NA,0,>10 years old,1.7,Semi,NA,2,2,Bike,NA,NA,3e3
19.04859205,72.93201871,Negotiable,430,1,1,Marble/Granite,0,5-10 years old,0.7,Unfurnished,East,0,1,Bike and Car,NA,Corporation,3400
19.18217927,72.81299371,Negotiable,280,1,1,Marble/Granite,0,5-10 years old,0,Unfurnished,North-East,0,7,Bike and Car,NA,Both,2600
19.04179506,72.93914974,Negotiable,225,1,1,Vitrified Tiles,1,>10 years old,1.3,Unfurnished,West,4,5,Bike and Car,NA,Both,1700
19.18913273,72.84518498,Negotiable,650,2,2,NA,0,>10 years old,4.6,Semi,NA,5,5,Car,NA,NA,19500
19.2240612,72.8666469,Negotiable,530,1,1,Vitrified Tiles,0,>10 years old,2.8,Full,East,0,7,Bike and Car,NA,Corporation,8500
19.06897997,72.84183243,Negotiable,1e3,2,2,Vitrified Tiles,1,>10 years old,0,Unfurnished,East,0,1,None,NA,Corporation,3e3
19.09918139,72.86656741,Negotiable,300,1,1,Cement,0,>10 years old,0,Unfurnished,East,0,0,None,NA,Corporation,4200
19.19482911,72.83744159,Negotiable,880,2,2,Mosaic,0,>10 years old,2.8,Unfurnished,South,5,7,None,NA,Both,13500
19.16893092,72.95939036,Negotiable,675,1,1,Vitrified Tiles,0,>10 years old,4.8,Semi,NA,9,14,Bike and Car,Partial,Corporation,9500
19.24501179,72.84620277,Negotiable,1235,3,3,Marble/Granite,3,>10 years old,2.7,Semi,East,5,7,Bike and Car,NA,Borewell,24e3
19.15143073,72.94579014,Negotiable,815,2,2,Vitrified Tiles,0,>10 years old,3.9,Semi,West,0,7,None,NA,Both,11e3
19.20497824,72.84758387,Negotiable,456,1,2,Marble/Granite,0,>10 years old,4.4,Semi,East,6,7,Bike and Car,NA,Corporation,9500
19.25194493,72.86313822,Negotiable,350,1,1,Vitrified Tiles,2,3-5 years old,1.7,Unfurnished,West,5,15,Bike,NA,Corporation,4e3
19.12362863,72.8419358,Negotiable,480,1,1,Vitrified Tiles,0,>10 years old,0,Semi,North,1,3,Bike,NA,Both,1e4
19.20103836,72.84890747,Negotiable,1350,3,3,Vitrified Tiles,0,3-5 years old,4.4,Unfurnished,West,12,14,Bike and Car,NA,Corporation,28500
19.10580158,72.86661509,Non-negotiable,410,1,1,Vitrified Tiles,1,>10 years old,3.7,Full,NA,1,7,None,Full,Both,8800
19.13626397,72.82723921,Negotiable,950,2,2,Marble/Granite,0,>10 years old,6.3,Semi,West,5,9,Bike and Car,NA,Corporation,3e4
19.14130323,72.83063745,Non-negotiable,1242,4,3,Vitrified Tiles,1,5-10 years old,10.5,Unfurnished,North,3,18,Bike and Car,NA,Both,29900.000000000004
19.07710828,72.83727789,Negotiable,1457,4,4,Marble/Granite,0,Newly Constructed,10.3,Semi,East,12,13,Bike and Car,NA,Both,102100.00000000001
18.97175997,72.84086995,Negotiable,700,1,2,Vitrified Tiles,1,>10 years old,0.6,Full,South,3,4,Bike and Car,NA,Both,15500
19.07625122,72.85279571,Negotiable,555,1,2,Vitrified Tiles,0,3-5 years old,4.5,Semi,South-West,6,7,Bike and Car,NA,Both,11e3
19.13774749,72.93819484,Non-negotiable,200,1,1,Vitrified Tiles,0,1-3 years old,0,Unfurnished,North,0,1,Bike,NA,Both,1860.0000000000002
18.93488193,72.83685168,Negotiable,310,1,1,Marble/Granite,0,>10 years old,2.3,Unfurnished,East,2,2,None,NA,Corporation,8e3
19.20407003,72.83486478,Non-negotiable,610,1,2,Vitrified Tiles,2,5-10 years old,4.3,Semi,North,14,18,Bike and Car,Full,Both,7700
19.039534,72.89525,Negotiable,488,1,1,Vitrified Tiles,0,>10 years old,4.5,Semi,North,3,3,None,NA,Corporation,12e3
19.077421,72.851313,Negotiable,200,1,1,Vitrified Tiles,0,>10 years old,0,Unfurnished,West,1,2,Bike,NA,Corporation,3800
19.218462,72.8356916,Non-negotiable,420,1,1,Vitrified Tiles,2,5-10 years old,6.2,Semi,East,1,24,Bike and Car,Full,Both,6500
19.11061951,72.92476573,Negotiable,885,2,2,Vitrified Tiles,1,5-10 years old,3.7,Semi,East,12,12,Bike and Car,NA,Both,2e4
19.22937057,72.82798225,Non-negotiable,2500,4,4,Marble/Granite,0,>10 years old,0,Unfurnished,NA,0,0,Car,NA,Corporation,32500
19.11524652,72.91819414,Non-negotiable,100,1,1,Vitrified Tiles,0,>10 years old,0,Unfurnished,NA,0,0,None,NA,Corporation,1e3
19.02182061,72.87037731,Non-negotiable,1293,3,3,Vitrified Tiles,0,>10 years old,7,Unfurnished,NA,27,32,None,NA,Corporation,28500
19.20650215,72.83427581,Negotiable,560,1,2,Vitrified Tiles,2,>10 years old,3.8,Semi,North,4,8,None,NA,Both,12e3
19.23265972,72.87031293,Negotiable,400,1,1,Cement,1,>10 years old,0.3,Unfurnished,East,1,1,None,None,Corporation,4200
19.14301127,72.83081904,Negotiable,850,3,3,Vitrified Tiles,0,5-10 years old,5.9,Semi,North,1,23,Bike and Car,NA,Both,28e3
19.14134016,72.8392899,Negotiable,450,1,1,Vitrified Tiles,2,>10 years old,4.4,Full,West,3,4,Bike and Car,NA,Both,7500
19.25317278,72.86059353,Negotiable,450,1,1,Vitrified Tiles,1,>10 years old,0,Unfurnished,West,0,0,Bike and Car,NA,Corporation,6e3
19.0850419,72.84328387,Non-negotiable,850,3,2,Vitrified Tiles,4,>10 years old,0.9,Semi,South,1,2,Bike and Car,NA,Corporation,8e3
18.9998994,72.8162764,Negotiable,1680,4,4,NA,0,>10 years old,10.7,Semi,West,28,32,Car,NA,Corporation,71500
19.16802324,72.96103682,Negotiable,645,1,1,Vitrified Tiles,1,>10 years old,2.8,Full,North,1,5,Bike and Car,NA,Corporation,10800
19.22004239,72.86233149,Negotiable,854,2,2,Vitrified Tiles,1,1-3 years old,2.3,Unfurnished,East,20,21,Car,NA,Corporation,19e3
19.1356803,72.9297528,Negotiable,1300,3,3,Vitrified Tiles,0,3-5 years old,3.8,Full,South,4,18,Bike and Car,NA,Corporation,25e3
19.15003648,72.82766404,Non-negotiable,600,1,1,Vitrified Tiles,2,>10 years old,4.2,Semi,East,1,7,Bike and Car,NA,Corporation,1e4
18.95193802,72.80353147,Negotiable,1600,3,3,Marble/Granite,1,>10 years old,3.8,Semi,North-West,1,9,Bike and Car,NA,Corporation,75100
19.25257301,72.86404965,Negotiable,515,1,1,Marble/Granite,1,>10 years old,2.5,Full,East,6,6,Bike and Car,NA,Corporation,8e3
19.0792098,72.8585477,Negotiable,515,1,1,Vitrified Tiles,0,Newly Constructed,2.9,Semi,North,2,8,Bike and Car,NA,Corporation,11e3
19.11807711,72.93964527,Negotiable,260,1,1,Marble/Granite,1,>10 years old,1.5,Unfurnished,South,1,4,Bike and Car,NA,Both,5800
19.1818376,72.9577666,Negotiable,950,2,2,Vitrified Tiles,1,1-3 years old,0,Unfurnished,East,18,23,Bike and Car,NA,Corporation,14500
18.9957695,72.82937622,Negotiable,660,1,1,Vitrified Tiles,3,Newly Constructed,0,Unfurnished,North,13,23,Bike and Car,Full,Both,18500
19.14061569,72.85634288,Negotiable,200,1,1,Vitrified Tiles,0,5-10 years old,0,Unfurnished,NA,0,0,None,NA,Corporation,3e3
19.153927,72.855924,Negotiable,1728,3,4,Marble/Granite,2,Newly Constructed,6.9,Semi,East,41,46,Bike and Car,NA,Corporation,38500
18.99321543,72.8314468,Negotiable,350,1,1,Vitrified Tiles,1,>10 years old,1.4,Semi,West,1,4,None,NA,Corporation,11e3
19.1217951,72.8596677,Negotiable,1050,2,2,Vitrified Tiles,0,>10 years old,0,Unfurnished,North,6,7,Bike,NA,Both,14500
19.11869936,72.88735596,Negotiable,320,1,1,Cement,1,Newly Constructed,0,Unfurnished,North,0,1,Bike,NA,Corporation,5e3
19.11602123,72.88726409,Negotiable,875,2,2,Vitrified Tiles,3,5-10 years old,3.7,Semi,East,4,7,Bike and Car,NA,Both,18e3
19.16764693,72.9425835,Negotiable,690,1,1,Vitrified Tiles,1,>10 years old,5.1,Full,East,5,10,None,NA,Corporation,11500
