ff80818150a428e70150a49c0fbc08fd,,19.01348281,72.82651886,Resale,"3 BHK for sale,
Three View CHS","Three View Chs, Near Bengal Chemical ,prabhadevi Temple",Pre-verified,Loan Verified,3.95 Crores,Negotiable,"1,050",Sq.Ft,3.07 Lacs/Month,Estimated EMI,3 bedrooms,Vitrified Tiles,,Posted On,3 Baths,Vitrified Tiles,Immediately,Possession,0 Balconies,Three View CHS,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,1.9 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,"1,050 sq.ft",Furnishing Status,Semi,Facing,East,Floor,Floor 3 / 3,Flats in Building,12,Parking Available,Bike and Car,Power backup,NA,Water Supply,NA,ff80818150a428e70150a49c0fbc08fd,
ff80818154bda0e60154bf0c271120d5,,19.04782038,72.86841643,Resale,"4 BHK for sale,
Highway Park Apartment","Highway Park Apartment, Eastern Express Highway Near Si ...",Pre-verified,Loan Verified,4 Crores,Negotiable,"1,251",Sq.Ft,3.11 Lacs/Month,Estimated EMI,4 bedrooms,Marble/Granite,,Posted On,3 Baths,Marble/Granite,Immediately,Possession,2 Balconies,Highway Park Apartm,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,6.0 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,"1,251 sq.ft",Furnishing Status,Semi,Facing,East,Floor,Floor 1 / 6,Flats in Building,0,Parking Available,Bike and Car,Power backup,NA,Water Supply,Both,ff80818154bda0e60154bf0c271120d5,
ff80818164b2c6ce0164b337501d38ea,,19.038072,72.8388103,Resale,"1 RK for sale,
Qasr e ayesha","Qasr E Ayesha, Cadell Road, Near Dargah Hazrat Makhdum ...",Pre-verified,Loan Verified,2.2 Crores,Negotiable,750,Sq.Ft,1.71 Lacs/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,2 Balconies,Qasr e ayesha,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,5.3 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,750 sq.ft,Furnishing Status,Unfurnished,Facing,West,Floor,Floor 2 / 6,Flats in Building,0,Parking Available,None,Power backup,None,Water Supply,Corporation,ff80818164b2c6ce0164b337501d38ea,
ff8081815c1ba0bf015c1f4c6fbb03a7,,19.1507347,72.8301086,Resale,"1 BHK for sale,
Shantivan CHS","Shantivan Chs, Oshiwara, Andheri West, Mumbai",Pre-verified,Loan Verified,35 Lacs,Negotiable,500,Sq.Ft,27.21 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,1 Balcony,Shantivan CHS,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,1.1 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,500 sq.ft,Furnishing Status,Unfurnished,Facing,West,Floor,Floor 1 / 3,Flats in Building,1,Parking Available,None,Power backup,NA,Water Supply,Corporation,ff8081815c1ba0bf015c1f4c6fbb03a7,
ff808181645f9730016463d4a69772ad,,19.04475218,72.91267175,Resale,"2 BHK for sale,
Standalone Building","Standalone Building, Ambedkar Nagar Near Tata Institute ...",Pre-verified,Loan Verified,25 Crores,Non-negotiable,"3,000",Sq.Ft,19.43 Lacs/Month,Estimated EMI,2 bedrooms,Marble/Granite,,Posted On,4 Baths,Marble/Granite,Immediately,Possession,4 Balconies,Standalone Building,Gated Community Villa,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,0.0 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,"3,000 sq.ft",Furnishing Status,Full,Facing,East,Floor,Floor 0 / 3,Flats in Building,0,Parking Available,Bike and Car,Power backup,NA,Water Supply,Both,ff808181645f9730016463d4a69772ad,
ff80818164caf71e0164cf63858b36ad,,19.17327417,72.84124254,Resale,"2 BHK for sale,
Rustomjee Ozone","Rustomjee Ozone, Goregaon Mulund Link Road Near Rashmi ...",Pre-verified,Loan Verified,2.48 Crores,Negotiable,"1,045",Sq.Ft,1.93 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,2 Balconies,Rustomjee Ozone,Apartment,Age of the Building,5-10 years old,Ownership Type,Self Owned,Maintenance Charges,9.6 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,"1,045 sq.ft",Furnishing Status,Semi,Facing,NA,Floor,Floor 5 / 20,Flats in Building,400,Parking Available,Car,Power backup,Full,Water Supply,Both,ff80818164caf71e0164cf63858b36ad,
ff80818164cfad2a0164d00a938e1762,,19.1397219,72.83700422,Resale,"1 BHK for sale,
prathmesh park","Prathmesh Park, Azad Nagar,near Country Club",Pre-verified,Loan Verified,1.15 Crores,Negotiable,515,Sq.Ft,89.39 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,0 Balconies,prathmesh park,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,0.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,515 sq.ft,Furnishing Status,Unfurnished,Facing,East,Floor,Floor 3 / 9,Flats in Building,1,Parking Available,Bike,Power backup,None,Water Supply,Both,ff80818164cfad2a0164d00a938e1762,
ff80818161089db901611c67b7680f39,,19.16058353,72.83773259,Resale,"2 BHK for sale,
Rajratan CHS","Rajratan Chs, Mitha Nagar, Near Siddharth Municipal Gen ...",Pre-verified,Loan Verified,1.75 Crores,Negotiable,640,Sq.Ft,1.36 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,4 Balconies,Rajratan CHS,Apartment,Age of the Building,5-10 years old,Ownership Type,Self Owned,Maintenance Charges,5.5 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,640 sq.ft,Furnishing Status,Full,Facing,North,Floor,Floor 7 / 10,Flats in Building,1,Parking Available,Bike and Car,Power backup,NA,Water Supply,Both,ff80818161089db901611c67b7680f39,
ff80818164caf5680164cb3a06a427d9,"Aug 4, 2018 2:55:56 PM",19.09910361,72.91554683,Resale,"1 BHK for sale,
dwarka","Dwarka, Adarsh Hospital,amrut Nagar,ghatkopar West",Pre-verified,Loan Verified,72 Lacs,Negotiable,430,Sq.Ft,55.97 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,0 Balconies,dwarka,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,1.5 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,430 sq.ft,Furnishing Status,Semi,Facing,East,Floor,Floor 4 / 4,Flats in Building,0,Parking Available,Car,Power backup,Full,Water Supply,Both,ff80818164caf5680164cb3a06a427d9,
ff80818164cfa9960164d0ccc1792785,,19.21154352,72.86476719,Resale,"3 BHK for sale,
Videocon towers b chs","Videocon Towers B Chs, Gayatri Nagar, Asha Nagar, Near ...",Pre-verified,Loan Verified,2.4 Crores,Negotiable,"1,385",Sq.Ft,1.87 Lacs/Month,Estimated EMI,3 bedrooms,Vitrified Tiles,,Posted On,3 Baths,Vitrified Tiles,Immediately,Possession,1 Balcony,Videocon towers b c,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,3.6 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,"1,385 sq.ft",Furnishing Status,Semi,Facing,North-East,Floor,Floor 25 / 25,Flats in Building,1,Parking Available,Bike and Car,Power backup,Partial,Water Supply,Corporation,ff80818164cfa9960164d0ccc1792785,
