"Jul 14, 2018 3:58:31 PM",18.9443577,72.7942008,"Ocean 360, Teen Batti, Near Rajbhavan Residential Building",Pre-verified,Loan Verified,8.5 Crores,Negotiable,"1,496",Sq.Ft,6.61 Lacs/Month,Estimated EMI,3 bedrooms,Vitrified Tiles,,Posted On,3 Baths,Vitrified Tiles,Immediately,Possession,1-3 years old,Ownership Type,Self Owned,Maintenance Charges,6.7 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,"1,496 sq.ft",Furnishing Status,Semi,Facing,NA,Floor,Floor 11 / 22,Flats in Building,0,Parking Available,Car,Power backup,Water Supply,,,,,,,,,
"Jul 14, 2018 3:48:13 PM",19.21141887,72.83787167,"Vasant Sadhana, Siddhivinayak Nagar, Near The Greater B ...",Pre-verified,Loan Verified,2 Crores,Non-negotiable,825,Sq.Ft,1.55 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,3.6 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,825 sq.ft,Furnishing Status,Unfurnished,Facing,West,Floor,Floor 5 / 10,Flats in Building,0,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 14, 2018 3:42:09 PM",18.97311899,72.81293469,"Gokul Niwas, M. P. Mill Compound, Balkrishna Nakashe Ma ...",Pre-verified,Loan Verified,1 Crore,Negotiable,280,Sq.Ft,77.73 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,2.9 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,280 sq.ft,Furnishing Status,Unfurnished,Facing,North,Floor,Floor 1 / 4,Flats in Building,0,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 14, 2018 3:42:01 PM",19.1522362,72.8446193,"Arista, Sv Road, Opp. Spectra Motors, Siddharth Nagar, ...",Pre-verified,Loan Verified,1.97 Crores,Negotiable,820,Sq.Ft,1.53 Lacs/Month,Estimated EMI,2 bedrooms,Marble/Granite,,Posted On,2 Baths,Marble/Granite,01-Jan-21,Possession,Under Construction,Ownership Type,Self Owned,Maintenance Charges,0.0 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,820 sq.ft,Furnishing Status,Unfurnished,Facing,South-East,Floor,Floor 1 / 7,Flats in Building,0,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 14, 2018 3:33:18 PM",19.24021808,72.85259653,"Monalisa Chs, Lic Rd Number 1, Lic Colony, Near Karuna ...",Pre-verified,Loan Verified,1.8 Crores,Negotiable,900,Sq.Ft,1.4 Lacs/Month,Estimated EMI,2 bedrooms,Marble/Granite,,Posted On,1 Bath,Marble/Granite,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,2.2 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,900 sq.ft,Furnishing Status,Semi,Facing,East,Floor,Floor 3 / 4,Flats in Building,0,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 14, 2018 3:33:04 PM",19.2101519,72.8632481,"Gokul Accord, Thakur Complex, Kandivali East, Mumbai",Pre-verified,Loan Verified,95 Lacs,Negotiable,565,Sq.Ft,73.84 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,4.4 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,565 sq.ft,Furnishing Status,Unfurnished,Facing,West,Floor,Floor 3 / 7,Flats in Building,0,Parking Available,None,Power backup,Water Supply,,,,,,,,,
"Jul 14, 2018 3:31:19 PM",19.2240612,72.8666469,"Matushree Park, Kulupwadi,near Sai Mandir",Pre-verified,Loan Verified,75 Lacs,Negotiable,390,Sq.Ft,58.3 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,2.1 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,390 sq.ft,Furnishing Status,Full,Facing,West,Floor,Floor 1 / 4,Flats in Building,0,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 14, 2018 3:13:40 PM",19.04243916,72.87327732,"Chetnaya Chs, Koliwada Near Shitla Devi Temple",Pre-verified,Loan Verified,1.6 Crores,Negotiable,"1,100",Sq.Ft,1.24 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,2.3 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,"1,100 sq.ft",Furnishing Status,Semi,Facing,North-West,Floor,Floor 1 / 4,Flats in Building,0,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 14, 2018 3:02:47 PM",19.16858292,72.93634796,"Zircon And Amethyst, L.b.s. Marg, 3rd Floor, Multiplex ...",Pre-verified,Loan Verified,1.75 Crores,Negotiable,"1,026",Sq.Ft,1.36 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,01-Dec-18,Possession,Under Construction,Ownership Type,Self Owned,Maintenance Charges,3.9 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,"1,026 sq.ft",Furnishing Status,Unfurnished,Facing,NA,Floor,Floor 17 / 39,Flats in Building,0,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 7:40:15 PM",19.07480698,72.84572932,"Jay Bharat Society, Indira Nagar, Golibar, Near Raje Sa ...",Pre-verified,Loan Verified,26 Lacs,Negotiable,320,Sq.Ft,20.21 K/Month,Estimated EMI,1 bedrooms,Cement,,Posted On,2 Baths,Cement,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,0.2 per sq.ft/m,Flooring,Cement,Builtup Area,320 sq.ft,Furnishing Status,Unfurnished,Facing,NA,Floor,Floor 0 / 0,Flats in Building,1,Parking Available,None,Power backup,Water Supply,,,,,,,,,
"Jul 16, 2018 6:35:29 PM",19.25021183,72.84435375,"Bavtis Chawl, Navagaon Near Shiv Shankar Mandir",Pre-verified,Loan Verified,30 Lacs,Negotiable,385,Sq.Ft,23.32 K/Month,Estimated EMI,1 bedrooms,Cement,,Posted On,1 Bath,Cement,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,0.0 per sq.ft/m,Flooring,Cement,Builtup Area,385 sq.ft,Furnishing Status,Unfurnished,Facing,East,Floor,Floor 0 / 1,Flats in Building,1,Parking Available,None,Power backup,Water Supply,,,,,,,,,
"Jul 16, 2018 6:30:59 PM",19.07065219,72.90379771,"Vijaya Bhavan, Pestom Sagar Colony, Near Leela Mandir",Pre-verified,Loan Verified,1.05 Crores,Negotiable,510,Sq.Ft,81.62 K/Month,Estimated EMI,1 bedrooms,Marble/Granite,,Posted On,1 Bath,Marble/Granite,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,3.9 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,510 sq.ft,Furnishing Status,Semi,Facing,East,Floor,Floor 3 / 3,Flats in Building,0,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 6:16:35 PM",19.22527654,72.83387423,"Chand Ganga, Gorai 1, Plot #2, Rsc 1a, Boriwali West",Pre-verified,Loan Verified,1 Crore,Negotiable,470,Sq.Ft,77.73 K/Month,Estimated EMI,1 bedrooms,Marble/Granite,,Posted On,1 Bath,Marble/Granite,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,3.4 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,470 sq.ft,Furnishing Status,Semi,Facing,East,Floor,Floor 7 / 7,Flats in Building,0,Parking Available,Car,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 6:12:07 PM",19.0292242,72.8796091,"Bhakti Park, Anik Wadala Link Road, Near Carnival Imax ...",Pre-verified,Loan Verified,1.35 Crores,Non-negotiable,575,Sq.Ft,1.05 Lacs/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,5-10 years old,Ownership Type,Self Owned,Maintenance Charges,0.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,575 sq.ft,Furnishing Status,Unfurnished,Facing,NA,Floor,Floor 1 / 7,Flats in Building,0,Parking Available,Bike,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 6:00:33 PM",19.19803953,72.87376721,"Alica Nagar, Kandivali East Road,near Sierra Towers",Pre-verified,Loan Verified,78 Lacs,Negotiable,525,Sq.Ft,60.63 K/Month,Estimated EMI,1 bedrooms,Mosaic,,Posted On,1 Bath,Mosaic,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,3.1 per sq.ft/m,Flooring,Mosaic,Builtup Area,525 sq.ft,Furnishing Status,Semi,Facing,South-East,Floor,Floor 7 / 7,Flats in Building,0,Parking Available,Bike,Power backup,Water Supply,,,,,,,,,
"Jul 16, 2018 5:51:50 PM",19.11447525,72.82445526,"Jal Darshan, Juhu, Mumbai",Pre-verified,Loan Verified,4 Crores,Negotiable,840,Sq.Ft,3.11 Lacs/Month,Estimated EMI,2 bedrooms,Marble/Granite,,Posted On,2 Baths,Marble/Granite,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,0.0 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,840 sq.ft,Furnishing Status,Semi,Facing,West,Floor,Floor 5 / 7,Flats in Building,0,Parking Available,None,Power backup,Water Supply,,,,,,,,,
"Jul 16, 2018 5:51:50 PM",19.20532608,72.82377625,"Shivganga, Kandivali (west), Mumbai",Pre-verified,Loan Verified,1.22 Crores,Negotiable,"1,161",Sq.Ft,94.83 K/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,Newly Constructed,Ownership Type,Self Owned,Maintenance Charges,8.6 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,"1,161 sq.ft",Furnishing Status,Unfurnished,Facing,North,Floor,Floor 2 / 18,Flats in Building,4,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 5:35:42 PM",19.160182,72.9461791,"Runwal Olive, Bhandup West, Mumbai",Pre-verified,Loan Verified,1.75 Crores,Negotiable,900,Sq.Ft,1.36 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,3-5 years old,Ownership Type,Self Owned,Maintenance Charges,11.1 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,900 sq.ft,Furnishing Status,Unfurnished,Facing,East,Floor,Floor 18 / 19,Flats in Building,1,Parking Available,Car,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 5:34:19 PM",19.11872599,72.87712516,"Akruti Aneri Society, Marol , Near Sevenhills Hospital",Pre-verified,Loan Verified,1.25 Crores,Negotiable,700,Sq.Ft,97.17 K/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,3.6 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,700 sq.ft,Furnishing Status,Full,Facing,South,Floor,Floor 1 / 7,Flats in Building,0,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 5:25:40 PM",19.22202492,72.8690567,"Dheeraj Upvan 1, Borivali (east) , Mumbai",Pre-verified,Loan Verified,95 Lacs,Negotiable,570,Sq.Ft,73.84 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,2.6 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,570 sq.ft,Furnishing Status,Semi,Facing,West,Floor,Floor 4 / 8,Flats in Building,0,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 5:23:01 PM",19.0381465,72.8608031,"Chandreswar Bhavan, Jain Society, S.t,near Domino's Pizza",Pre-verified,Loan Verified,1.5 Crores,Negotiable,600,Sq.Ft,1.17 Lacs/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,6.7 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,600 sq.ft,Furnishing Status,Semi,Facing,NA,Floor,Floor 4 / 4,Flats in Building,0,Parking Available,Bike,Power backup,Water Supply,,,,,,,,,
"Jul 16, 2018 5:10:09 PM",19.23472104,72.82895755,"Sea Wood Building, Lokmanya Tilak Rd, Near Divya Vaishn ...",Pre-verified,Loan Verified,79.5 Lacs,Negotiable,600,Sq.Ft,61.8 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,3-5 years old,Ownership Type,Self Owned,Maintenance Charges,2.8 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,600 sq.ft,Furnishing Status,Semi,Facing,East,Floor,Floor 4 / 7,Flats in Building,0,Parking Available,None,Power backup,Water Supply,,,,,,,,,
"Jul 16, 2018 5:07:35 PM",19.25788147,72.86140341,"Dahisar Sanskruthi, Near Sanjhi Pure Veg, Anand Nagar",Pre-verified,Loan Verified,1.25 Crores,Non-negotiable,745,Sq.Ft,97.17 K/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,1-3 years old,Ownership Type,Self Owned,Maintenance Charges,2.4 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,745 sq.ft,Furnishing Status,Unfurnished,Facing,North,Floor,Floor 1 / 8,Flats in Building,0,Parking Available,None,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 5:03:53 PM",19.1202984,72.8991406,"Powai Cosmopolitan Housing Society, Adi Shankaracharya ...",Pre-verified,Loan Verified,2 Crores,Negotiable,980,Sq.Ft,1.55 Lacs/Month,Estimated EMI,2 bedrooms,Marble/Granite,,Posted On,2 Baths,Marble/Granite,Immediately,Possession,1-3 years old,Ownership Type,Self Owned,Maintenance Charges,1.6 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,980 sq.ft,Furnishing Status,Full,Facing,NA,Floor,Floor 14 / 14,Flats in Building,0,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 4:59:52 PM",19.06421972,72.88938873,"Astavinayak, Near Saptashrungi Chs Chembur",Pre-verified,Loan Verified,1.6 Crores,Negotiable,800,Sq.Ft,1.24 Lacs/Month,Estimated EMI,2 bedrooms,NA,,Posted On,3 Baths,NA,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,4.4 per sq.ft/m,Flooring,NA,Builtup Area,800 sq.ft,Furnishing Status,Semi,Facing,East,Floor,Floor 6 / 7,Flats in Building,0,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 16, 2018 4:59:08 PM",19.04906147,72.90920488,"Vanmalik Chs, Union Park,near Golf Scappe Apartments",Pre-verified,Loan Verified,2.2 Crores,Non-negotiable,780,Sq.Ft,1.71 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,5-10 years old,Ownership Type,Self Owned,Maintenance Charges,8.2 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,780 sq.ft,Furnishing Status,Unfurnished,Facing,East,Floor,Floor 4 / 18,Flats in Building,0,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 4:52:42 PM",19.1797618,72.939433,"Maruti Hill View, Veena Nagar, Near Indian Bank - Mulun ...",Pre-verified,Loan Verified,1.4 Crores,Negotiable,850,Sq.Ft,1.09 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,2.4 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,850 sq.ft,Furnishing Status,Full,Facing,NA,Floor,Floor 6 / 7,Flats in Building,0,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 4:48:32 PM",19.20367847,72.84867459,"Siddivinayak Apartment, Bhagat Colony, Near Shree Laksh ...",Pre-verified,Loan Verified,35 Lacs,Non-negotiable,225,Sq.Ft,27.21 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,Newly Constructed,Ownership Type,Self Owned,Maintenance Charges,0.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,225 sq.ft,Furnishing Status,Unfurnished,Facing,West,Floor,Floor 4 / 7,Flats in Building,0,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 4:40:12 PM",19.21440525,72.81777039,"Hill View Appartment, Sector 8, Charkop,kandivali West, ...",Pre-verified,Loan Verified,1.5 Crores,Negotiable,"1,011",Sq.Ft,1.17 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,1.2 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,"1,011 sq.ft",Furnishing Status,Semi,Facing,North,Floor,Floor 0 / 7,Flats in Building,0,Parking Available,Car,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 4:11:41 PM",19.1555419,72.8375546,"Indraprastha Regency, Rd Number 4, Motilal Nagar I, Nea ...",Pre-verified,Loan Verified,1.15 Crores,Non-negotiable,699,Sq.Ft,89.39 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,5.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,699 sq.ft,Furnishing Status,Semi,Facing,East,Floor,Floor 0 / 6,Flats in Building,0,Parking Available,None,Power backup,Water Supply,,,,,,,,,
"Jul 16, 2018 4:03:29 PM",19.09725928,72.88800161,"Independent House, Lokmanya Tilak Nagar, Near Alay Apar ...",Pre-verified,Loan Verified,46.2 Lacs,Negotiable,425,Sq.Ft,35.91 K/Month,Estimated EMI,1 bedrooms,Marble/Granite,,Posted On,2 Baths,Marble/Granite,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,0.0 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,425 sq.ft,Furnishing Status,Unfurnished,Facing,East,Floor,Floor 1 / 1,Flats in Building,1,Parking Available,None,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 3:44:56 PM",19.10565467,72.8620688,"The Chakravarti Ashoka Chs, Sahar Road, Jb Nagar,near B ...",Pre-verified,Loan Verified,1.5 Crores,Negotiable,527,Sq.Ft,1.17 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,5-10 years old,Ownership Type,Self Owned,Maintenance Charges,10.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,527 sq.ft,Furnishing Status,Unfurnished,Facing,South,Floor,Floor 1 / 11,Flats in Building,1,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 3:32:34 PM",19.2487261,72.86009904,"Shivam, Maratha Colony, Near Dahisar Vegetable Market A ...",Pre-verified,Loan Verified,1.95 Crores,Negotiable,"1,100",Sq.Ft,1.52 Lacs/Month,Estimated EMI,2 bedrooms,Marble/Granite,,Posted On,2 Baths,Marble/Granite,Immediately,Possession,5-10 years old,Ownership Type,Self Owned,Maintenance Charges,2.0 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,"1,100 sq.ft",Furnishing Status,Full,Facing,NA,Floor,Floor 3 / 6,Flats in Building,1,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 3:26:21 PM",19.13188952,72.93643622,"Standalone, Damle Colony Near Society Jewellers",Pre-verified,Loan Verified,52 Lacs,Negotiable,670,Sq.Ft,40.42 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,0.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,670 sq.ft,Furnishing Status,Semi,Facing,NA,Floor,Floor 0 / 1,Flats in Building,0,Parking Available,Bike,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 3:22:35 PM",19.13792419,72.81061554,"Furniturewala Residency, Yari Road, Near Versova, Andhe ...",Pre-verified,Loan Verified,85 Lacs,Negotiable,600,Sq.Ft,66.07 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,3-5 years old,Ownership Type,Self Owned,Maintenance Charges,3.2 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,600 sq.ft,Furnishing Status,Unfurnished,Facing,North-East,Floor,Floor 5 / 7,Flats in Building,0,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 16, 2018 3:21:36 PM",19.2097049,72.83734221,"Pushpmeet Chs, Dahanukar Wadi Near Dr Chirag Mehta's He ...",Pre-verified,Loan Verified,1.55 Crores,Negotiable,880,Sq.Ft,1.2 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,3.1 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,880 sq.ft,Furnishing Status,Semi,Facing,South,Floor,Floor 3 / 7,Flats in Building,0,Parking Available,Bike,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 3:20:45 PM",19.02147312,72.87074569,"Shiv Shankar Nagar Chs, Vidyalankar College Marg Near V ...",Pre-verified,Loan Verified,25 Lacs,Negotiable,300,Sq.Ft,19.43 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,0.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,300 sq.ft,Furnishing Status,Unfurnished,Facing,East,Floor,Floor 0 / 0,Flats in Building,0,Parking Available,None,Power backup,Water Supply,,,,,,,,,
"Jul 16, 2018 3:17:55 PM",19.20494962,72.84761224,"Krishna Nayana Chs, Parekh Nagar,near Shree Kala Hanuma ...",Pre-verified,Loan Verified,45 Lacs,Negotiable,225,Sq.Ft,34.98 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,0.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,225 sq.ft,Furnishing Status,Unfurnished,Facing,South,Floor,Floor 6 / 7,Flats in Building,0,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 3:00:25 PM",19.201605,72.84430347,"Supreme Legacy, Sarojni Naidu Road Near Bhura Bhai Hall",Pre-verified,Loan Verified,2.31 Crores,Negotiable,"1,260",Sq.Ft,1.8 Lacs/Month,Estimated EMI,3 bedrooms,Vitrified Tiles,,Posted On,3 Baths,Vitrified Tiles,Immediately,Possession,Newly Constructed,Ownership Type,Self Owned,Maintenance Charges,4.2 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,"1,260 sq.ft",Furnishing Status,Unfurnished,Facing,East,Floor,Floor 4 / 7,Flats in Building,1,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 2:57:30 PM",19.09037948,72.84179828,"Arvasu, Mseb Colony, Near Bombay Tyres-santacruz",Pre-verified,Loan Verified,2.3 Crores,Negotiable,"1,000",Sq.Ft,1.79 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,3.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,"1,000 sq.ft",Furnishing Status,Full,Facing,NA,Floor,Floor 0 / 2,Flats in Building,0,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 2:53:51 PM",19.0914656,72.8835737,"Rani Legacy, Jarimari Near Mahavir Temple",Pre-verified,Loan Verified,90 Lacs,Negotiable,580,Sq.Ft,69.96 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,4.3 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,580 sq.ft,Furnishing Status,Full,Facing,NA,Floor,Floor 1 / 6,Flats in Building,0,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 16, 2018 2:52:31 PM",19.11045647,72.87728882,"Royal Greens, Marol Maroshi Road, Opp. Muncipal School, ...",Pre-verified,Loan Verified,95 Lacs,Negotiable,667,Sq.Ft,73.84 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,Newly Constructed,Ownership Type,Self Owned,Maintenance Charges,4.5 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,667 sq.ft,Furnishing Status,Unfurnished,Facing,East,Floor,Floor 6 / 12,Flats in Building,0,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 2:40:39 PM",19.2420721,72.86963228,"Independent House, Shivneri Chawl, Bhakti Gyan Sadhnala ...",Pre-verified,Loan Verified,23 Lacs,Negotiable,300,Sq.Ft,17.88 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,Newly Constructed,Ownership Type,Self Owned,Maintenance Charges,0.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,300 sq.ft,Furnishing Status,Unfurnished,Facing,NA,Floor,Floor 0 / 0,Flats in Building,0,Parking Available,Bike,Power backup,Water Supply,,,,,,,,,
"Jul 13, 2018 2:17:32 PM",19.0746113,72.8660635,"Silver Star, Santacruz East, Mumbai",Pre-verified,Loan Verified,2.65 Crores,Negotiable,980,Sq.Ft,2.06 Lacs/Month,Estimated EMI,2 bedrooms,Marble/Granite,,Posted On,2 Baths,Marble/Granite,Immediately,Possession,>10 years old,Ownership Type,Self Owned,Maintenance Charges,2.3 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,980 sq.ft,Furnishing Status,Unfurnished,Facing,East,Floor,Floor 5 / 7,Flats in Building,0,Parking Available,Bike and Car,Power backup,Water Supply,,,,,,,,,
